TrainingFile,DBFile,DTWDistance
evaluation_set\Lihi\2.wav,class_reprentative\Tamir\7.wav,8.3652520543193
evaluation_set\Lihi\2.wav,class_reprentative\Tamir\8.wav,1.3257518762235307
evaluation_set\Lihi\2.wav,class_reprentative\Tamir\9.wav,8.591414650466408
evaluation_set\Lihi\3.wav,class_reprentative\Tamir\0.wav,7.145143288303303
evaluation_set\Lihi\3.wav,class_reprentative\Tamir\1.wav,3.328758931924057
evaluation_set\Lihi\3.wav,class_reprentative\Tamir\2.wav,3.0958627592270846
evaluation_set\Lihi\3.wav,class_reprentative\Tamir\3.wav,2.367817107399702
evaluation_set\Lihi\3.wav,class_reprentative\Tamir\4.wav,3.139846304993717
evaluation_set\Lihi\3.wav,class_reprentative\Tamir\5.wav,3.1693317578996014
evaluation_set\Lihi\3.wav,class_reprentative\Tamir\6.wav,5.740734921664589
evaluation_set\Lihi\3.wav,class_reprentative\Tamir\7.wav,5.787320933552485
evaluation_set\Lihi\3.wav,class_reprentative\Tamir\8.wav,3.017989831262808
evaluation_set\Lihi\3.wav,class_reprentative\Tamir\9.wav,8.435848629305095
evaluation_set\Lihi\4.wav,class_reprentative\Tamir\0.wav,5.165038550315742
evaluation_set\Lihi\4.wav,class_reprentative\Tamir\1.wav,2.832159048718573
evaluation_set\Lihi\4.wav,class_reprentative\Tamir\2.wav,4.475781668607902
evaluation_set\Lihi\4.wav,class_reprentative\Tamir\3.wav,3.6890144917623133
evaluation_set\Lihi\4.wav,class_reprentative\Tamir\4.wav,1.8670149615079001
evaluation_set\Lihi\4.wav,class_reprentative\Tamir\5.wav,2.2533198014599716
evaluation_set\Lihi\4.wav,class_reprentative\Tamir\6.wav,5.659258821730402
evaluation_set\Lihi\4.wav,class_reprentative\Tamir\7.wav,3.7260446334833315
evaluation_set\Lihi\4.wav,class_reprentative\Tamir\8.wav,2.660035427951699
evaluation_set\Lihi\4.wav,class_reprentative\Tamir\9.wav,5.42276887600596
evaluation_set\Lihi\5.wav,class_reprentative\Tamir\0.wav,7.090849902782025
evaluation_set\Lihi\5.wav,class_reprentative\Tamir\1.wav,6.148704823753709
evaluation_set\Lihi\5.wav,class_reprentative\Tamir\2.wav,9.027392348291249
evaluation_set\Lihi\5.wav,class_reprentative\Tamir\3.wav,8.32048687320675
evaluation_set\Lihi\5.wav,class_reprentative\Tamir\4.wav,4.672661481559175
evaluation_set\Lihi\5.wav,class_reprentative\Tamir\5.wav,5.067722250543961
evaluation_set\Lihi\5.wav,class_reprentative\Tamir\6.wav,9.797627426471534
evaluation_set\Lihi\5.wav,class_reprentative\Tamir\7.wav,5.461812942372112
evaluation_set\Lihi\5.wav,class_reprentative\Tamir\8.wav,6.249557155311787
evaluation_set\Lihi\5.wav,class_reprentative\Tamir\9.wav,7.823373419580745
evaluation_set\Lihi\6.wav,class_reprentative\Tamir\0.wav,11.285962797624245
evaluation_set\Lihi\6.wav,class_reprentative\Tamir\1.wav,4.578558644955608
evaluation_set\Lihi\6.wav,class_reprentative\Tamir\2.wav,1.1873792530628389
evaluation_set\Lihi\6.wav,class_reprentative\Tamir\3.wav,2.4982497441876603
evaluation_set\Lihi\6.wav,class_reprentative\Tamir\4.wav,5.7258373433166145
evaluation_set\Lihi\6.wav,class_reprentative\Tamir\5.wav,3.7109447213298385
evaluation_set\Lihi\6.wav,class_reprentative\Tamir\6.wav,1.5452943154300496
evaluation_set\Lihi\6.wav,class_reprentative\Tamir\7.wav,9.796655153461012
evaluation_set\Lihi\6.wav,class_reprentative\Tamir\8.wav,1.675880361785577
evaluation_set\Lihi\6.wav,class_reprentative\Tamir\9.wav,10.619685540190074
evaluation_set\Lihi\7.wav,class_reprentative\Tamir\0.wav,6.246800666235808
evaluation_set\Lihi\7.wav,class_reprentative\Tamir\1.wav,5.45444134728368
evaluation_set\Lihi\7.wav,class_reprentative\Tamir\2.wav,7.476680171750485
evaluation_set\Lihi\7.wav,class_reprentative\Tamir\3.wav,7.202062557682347
evaluation_set\Lihi\7.wav,class_reprentative\Tamir\4.wav,3.322945586101033
evaluation_set\Lihi\7.wav,class_reprentative\Tamir\5.wav,3.9835936699553227
evaluation_set\Lihi\7.wav,class_reprentative\Tamir\6.wav,7.615929031316275
evaluation_set\Lihi\7.wav,class_reprentative\Tamir\7.wav,5.016180722588458
evaluation_set\Lihi\7.wav,class_reprentative\Tamir\8.wav,4.677850328441
evaluation_set\Lihi\7.wav,class_reprentative\Tamir\9.wav,5.640507955722179
evaluation_set\Lihi\8.wav,class_reprentative\Tamir\0.wav,7.067710805552503
evaluation_set\Lihi\8.wav,class_reprentative\Tamir\1.wav,2.9535475553986155
evaluation_set\Lihi\8.wav,class_reprentative\Tamir\2.wav,2.553669517750184
evaluation_set\Lihi\8.wav,class_reprentative\Tamir\3.wav,1.6987478518517305
evaluation_set\Lihi\8.wav,class_reprentative\Tamir\4.wav,2.9657006787139526
evaluation_set\Lihi\8.wav,class_reprentative\Tamir\5.wav,2.464505424070616
evaluation_set\Lihi\8.wav,class_reprentative\Tamir\6.wav,3.226103812454324
evaluation_set\Lihi\8.wav,class_reprentative\Tamir\7.wav,6.184264348259587
evaluation_set\Lihi\8.wav,class_reprentative\Tamir\8.wav,1.354063396595231
evaluation_set\Lihi\8.wav,class_reprentative\Tamir\9.wav,5.915235091394801
evaluation_set\Lihi\9.wav,class_reprentative\Tamir\0.wav,4.836745875187991
evaluation_set\Lihi\9.wav,class_reprentative\Tamir\1.wav,2.870924237323917
evaluation_set\Lihi\9.wav,class_reprentative\Tamir\2.wav,4.675120470458436
evaluation_set\Lihi\9.wav,class_reprentative\Tamir\3.wav,4.021586222864886
evaluation_set\Lihi\9.wav,class_reprentative\Tamir\4.wav,2.904083634614032
evaluation_set\Lihi\9.wav,class_reprentative\Tamir\5.wav,2.4714602089576903
evaluation_set\Lihi\9.wav,class_reprentative\Tamir\6.wav,3.1315820413475373
evaluation_set\Lihi\9.wav,class_reprentative\Tamir\7.wav,4.908012487425063
evaluation_set\Lihi\9.wav,class_reprentative\Tamir\8.wav,1.8951730017698187
evaluation_set\Lihi\9.wav,class_reprentative\Tamir\9.wav,3.615152875018325
